detectives, 2000
different 2000
difficulty 2000
dips 2000
disconnect 2000
dishes 2000
distance, 2000
distance. 2000
do, 2000
doctor 2000
doing? 2000
doors, 2000
doors. 2000
doorway. 2000
doorways 2000
dough 2000
down, 2000
dozen 2000
drag 2000
draw 2000
draws 2000
dressed. 2000
dressed; 2000
dressing. 2000
drinking 2000
drive. 2000
driveway, 2000
drug 2000
dusty 2000
ear 2000
easy 2000
eating 2000
edge 2000
elaborate 2000
embalming 2000
emerges 2000
enclosed 2000
enemies 2000
enormous. 2000
enough. 2000
envelope 2000
envelope) 2000
envelopes 2000
especially 2000
etc. 2000
everybody 2000
everything. 2000
excited 2000
expect 2000
expecting 2000
express 2000
expression. 2000
eye 2000
eyes; 2000
faces, 2000
fact, 2000
fades 2000
famous 2000
far, 2000
fast, 2000
fat 2000
fatherless? 2000
feeling 2000
feet. 2000
field 2000
fields, 2000
filling 2000
final 2000
financial 2000
fine 2000
finest 2000
fingered 2000
fingers 2000
finishing 2000
fire, 2000
fire. 2000
first, 2000
fish 2000
flight 2000
flings 2000
floral 2000
follows. 2000
fool 2000
foolish 2000
foot 2000
footsteps. 2000
for. 2000
forehead 2000
forks 2000
forward 2000
free 2000
fresh 2000
frightened 2000
frightened, 2000
frightened; 2000
frisked 2000
full 2000
furious. 2000
fuss 2000
garbage 2000
garden, 2000
garden. 2000
gate. 2000
gently 2000
gesture, 2000
gifts, 2000
girl. 2000
glasses. 2000
glimpse 2000
godfather 2000
gone. 2000
good, 2000
got. 2000
gotten 2000
grabs 2000
grave. 2000
gray 2000
green 2000
greeted 2000
ground. 2000
grove. 2000
guarantees 2000
guard 2000
gun, 2000
guns. 2000
hallway. 2000
hand) 2000
hand: 2000
hands, 2000
hands. 2000
happened, 2000
hard. 2000
haven't 2000
heads 2000
hear. 2000
heart 2000
help, 2000
here, 2000
here; 2000
herself. 2000
hesitates. 2000
hill, 2000
hilltop 2000
himself, 2000
hit; 2000
holds. 2000
homburg, 2000
honor 2000
honorable 2000
hoped 2000
horror 2000
hospital, 2000
hospital; 2000
hotel, 2000
hotel. 2000
hugs 2000
hunted 2000
hurt. 2000
husband 2000
identification 2000
immunity 2000
in; 2000
indicate 2000
individual 2000
infant 2000
inform 2000
informer 2000
innocent 2000
innocent. 2000
innocent; 2000
instead 2000
interest 2000
interest. 2000
interior 2000
invited 2000
is, 2000
jaw. 2000
joins 2000
judges 2000
justice. 2000
kicking 2000
kid 2000
kid; 2000
killed. 2000
knees 2000
knife, 2000
knock 2000
knocked 2000
know, 2000
knowing 2000
laugh 2000
laugh. 2000
laughing 2000
laughing, 2000
laughs. 2000
laughter 2000
laughter. 2000
lavish 2000
learn 2000
leaves, 2000
led 2000
legal 2000
legs 2000
let's 2000
letting 2000
license 2000
life. 2000
lifted 2000
lighter 2000
line. 2000
list 2000
listen. 2000
listening 2000
listening. 2000
listens. 2000
live 2000
long, 2000
look, 2000
loose 2000
louder 2000
louder, 2000
louder. 2000
low 2000
luck 2000
lupara 2000
luparas 2000
luparas, 2000
machine 2000
matter. 2000
mattresses 2000
maybe 2000
me! 2000
members 2000
men, 2000
mentioned 2000
message: 2000
mind 2000
mind. 2000
minutes 2000
mirror. 2000
mist 2000
moment. 2000
month 2000
month, 2000
months. 2000
mood 2000
moonlight 2000
motioning 2000
motions 2000
move. 2000
movie 2000
movies 2000
muscle 2000
naked, 2000
name. 2000
name? 2000
narrow 2000
nearby, 2000
nearest 2000
nerve 2000
nervous 2000
nervously 2000
news 2000
no. 2000
nobody 2000
nods; 2000
not. 2000
nothing, 2000
nothing; 2000
notices 2000
object. 2000
office, 2000
office; 2000
often. 2000
okay. 2000
old. 2000
older, 2000
one: 2000
opening 2000
opens, 2000
operates 2000
orders 2000
ornate 2000
other. 2000
others. 2000
outside; 2000
own. 2000
pad. 2000
paid 2000
panic. 2000
pants, 2000
paper 2000
papers 2000
paralyzed. 2000
parlor, 2000
passed 2000
passing 2000
patient. 2000
pats 2000
pattern 2000
pauses, 2000
pays 2000
peace 2000
peace. 2000
peeking 2000
peering 2000
peppers 2000
personal 2000
petticoats 2000
phone, 2000
pick 2000
picked 2000
picture 2000
pieces 2000
pinching 2000
plaid 2000
planted 2000
played 2000
pleasant 2000
pledge 2000
pockets. 2000
political 2000
politicians 2000
position. 2000
possible 2000
pounding 2000
power. 2000
preceded 2000
precinct. 2000
preparation 2000
prepare 2000
prepared 2000
presented 2000
presumably 2000
pretends 2000
price. 2000
private. 2000
promise 2000
proposition. 2000
puddle 2000
punk 2000
push 2000
pushed 2000
quick 2000
quicker 2000
quiet, 2000
quietly, 2000
rage 2000
rage. 2000
railing, 2000
railing. 2000
rain 2000
rather, 2000
reaction. 2000
read: 2000
ready. 2000
realizes 2000
realizing 2000
rear, 2000
rearview 2000
reasons. 2000
reassures 2000
relaxed 2000
relaxes 2000
relaxes. 2000
replace 2000
request 2000
request. 2000
respectfully. 2000
respects. 2000
restaurant. 2000
riddled 2000
ringing 2000
risk 2000
ritual 2000
road, 2000
roll 2000
round 2000
row 2000
run. 2000
rush 2000
safe. 2000
safety, 2000
saliva. 2000
same. 2000
save 2000
saw 2000
say, 2000
say; 2000
scare 2000
scene. 2000
scrap 2000
screams 2000
scrubs 2000
seat; 2000
secret 2000
security 2000
see, 2000
see? 2000
seeing 2000
seemingly 2000
sees: 2000
selling 2000
separate 2000
serious 2000
serve 2000
settle 2000
shall 2000
she's 2000
sheets 2000
shepherds 2000
shield 2000
shop. 2000
shoulda 2000
shoulder 2000
shoulder, 2000
shouldn't 2000
shoves 2000
shows 2000
sick. 2000
sidewalk, 2000
sight 2000
sign. 2000
silent 2000
silent. 2000
silently 2000
since 2000
singing 2000
singing, 2000
sinister 2000
sip 2000
sipping 2000
sits, 2000
slams 2000
slap 2000
sleeps 2000
slip 2000
slip, 2000
slung 2000
small, 2000
smaller 2000
smashing 2000
smooth 2000
so, 2000
so. 2000
soaked 2000
sofa. 2000
soft 2000
sold 2000
somber 2000
something, 2000
song 2000
sore 2000
sorry. 2000
souls 2000
sounds 2000
space 2000
spaghetti 2000
speak, 2000
speaks 2000
spend 2000
spent 2000
spoiled 2000
spots 2000
square 2000
squat 2000
squeezes 2000
stacked 2000
staircase; 2000
stairs 2000
stairs. 2000
stalemate 2000
stand, 2000
star 2000
startles 2000
steps. 2000
stiff 2000
stiffly 2000
stood 2000
stoop. 2000
stopped, 2000
stops. 2000
story. 2000
street, 2000
strength 2000
strength, 2000
stretcher 2000
stretcher, 2000
studies 2000
study. 2000
stuffed 2000
sullen 2000
supervision 2000
surprised 2000
suspended 2000
table) 2000
taken 2000
talking. 2000
tall 2000
taper, 2000
taps 2000
taxi 2000
teach 2000
team 2000
tears) 2000
telephone, 2000
telling 2000
temporarily 2000
tenderly 2000
terror 2000
them? 2000
themselves. 2000
then: 2000
thin 2000
things. 2000
third 2000
thirty 2000
this, 2000
three, 2000
through. 2000
thrusts 2000
tied 2000
tight, 2000
tight. 2000
time; 2000
time? 2000
times 2000
times. 2000
tiny 2000
tired 2000
tires 2000
toilet 2000
tomatoes, 2000
top 2000
tops 2000
town. 2000
traffic 2000
trapping 2000
trays 2000
tree, 2000
trembling 2000
true 2000
true. 2000
truly 2000
trunk. 2000
truth. 2000
tubes 2000
turn. 2000
turned 2000
twelve 2000
ugly 2000
uncomfortably; 2000
uniform. 2000
upstairs. 2000
upward. 2000
vacation 2000
villa 2000
village. 2000
voice) 2000
waited 2000
walking. 2000
wall, 2000
walls. 2000
war, 2000
warning, 2000
was. 2000
washes 2000
watch. 2000
water. 2000
waves, 2000
we'll 2000
wedding, 2000
week 2000
week. 2000
weep 2000
weight 2000
well, 2000
weren't 2000
what's 2000
whatever 2000
while, 2000
whiskey 2000
whose 2000
wildly 2000
willing 2000
windows, 2000
wives 2000
wonderful, 2000
working 2000
worries 2000
worry. 2000
writes 2000
yard. 2000
years, 2000
years. 2000
yellowed 2000
yet? 2000
you; 2000
young, 2000
younger 2000
youngest 2000
yourself. 2000
"4A-- 1000
"A 1000
"Book" 1000
"CAMELS" 1000
"Five 1000
"GENCO 1000
"HOSPITAL--EMERGENCY." 1000
"He 1000
"INFORMATION". 1000
"KHARTOUM." 1000
"Kill 1000
"LUNA 1000
"MARTIN 1000
"No 1000
"OFFICE"; 1000
"Oh 1000
"PATTI 1000
"ROOMS 1000
"Room 1000
"THANK 1000
"The 1000
"VITO 1000
"VOTA 1000
'How 1000
'bout 1000
'em 1000
'em. 1000
'respect'; 1000
'special' 1000
(CONT'D.) 1000
(Excited) 1000
(LATER) 1000
(SCENES 1000
(SONNY 1000
(Sizing 1000
(TOM 1000
(amused) 1000
(angrily, 1000
(angry) 1000
(anxious 1000
(backing 1000
(clutching 1000
(comforting) 1000
(comfortingly) 1000
(crying) 1000
(defending 1000
(deliberately, 1000
(dignity) 1000
(dryly) 1000
(excited) 1000
(exhausted) 1000
(fill 1000
(formally) 1000
(frowning) 1000
(furiously, 1000
(giggle) 1000
(going) 1000
(gravely) 1000
(grunting) 1000
(handing 1000
(having 1000
(his 1000
(hurrying 1000
(impressed) 1000
(it 1000
(jokingly) 1000
(laughing 1000
(laughing) 1000
(lifting 1000
(making 1000
(murmuring) 1000
(muttering 1000
(nodding) 1000
(noticing 1000
(obviously 1000
(pained) 1000
(pats 1000
(privately) 1000
(pulling 1000
(pushing 1000
(quietly, 1000
(rapping 1000
(really 1000
(sees 1000
(shaking 1000
(she 1000
(shrugs) 1000
(silence) 1000
(sly) 1000
(smiles) 1000
(smiling) 1000
(staring 1000
(starting 1000
(stepping 1000
(sternly) 1000
(still 1000
(suddenly) 1000
(taking 1000
(tenderly) 1000
(the 1000
(thinking) 1000
(through 1000
(urgently) 1000
(using 1000
(we 1000
(whispering, 1000
------------------------------------------FADE 1000
-----------------------------------------FADE 1000
...a 1000
...and 1000
...since 1000
...who 1000
.22 1000
1 1000
10019 1000
112th 1000
18. 1000
1946; 1000
1951) 1000
1955. 1000
1971 1000
24 1000
29, 1000
30 1000
4:00 1000
4A 1000
4A." 1000
55th 1000
7F. 1000
8:00 1000
ACT 1000
AFFORD 1000
AIRPORT 1000
AIRPORT. 1000
ALBERT 1000
ALTERS, 1000
AMBULANCE 1000
ANGLE, 1000
APARTMENT 1000
APPOLONIA; 1000
AROUND 1000
ASSISTANT; 1000
ASSISTANTS 1000
AUNTS 1000
AUNTS. 1000
AVE. 1000
AVENUE 1000
AZURA". 1000
Absolutely 1000
Accept 1000
Accurate 1000
Acting 1000
Adams. 1000
Again 1000
Ah, 1000
Alfa 1000
Alpha, 1000
Altar. 1000
America." 1000
Amerigo! 1000
Another 1000
Anyone 1000
Anything 1000
Anything...Anything 1000
Apartment; 1000
Appolonia? 1000
Army, 1000
Arthur 1000
Asleep 1000
At 1000
Augie...nice. 1000
Automatically, 1000
Avenue; 1000
BA 1000
BABY 1000
BABY. 1000
BABY; 1000
BAKER's 1000
BANK 1000
BARBER 1000
BE 1000
BLDG. 1000
BOARD 1000
BODIES 1000
BODYGUARDS) 1000
BOOTH 1000
BOY, 1000
BRASI's 1000
BRIDGE 1000
BROTHERS; 1000
BUTTON-MEN 1000
Ba 1000
Bank 1000
Baptism. 1000
Bar 1000
Baronial 1000
Barzini? 1000
Beach 1000
Beach, 1000
Beach; 1000
Beautiful 1000
Beautiful, 1000
Behind 1000
Bells 1000
Below, 1000
Benefactor 1000
Bergman. 1000
Bergman? 1000
Beside 1000
Besides, 1000
Big 1000
Black 1000
Board 1000
Bonasera 1000
Bonasera, 1000
Bonasera. 1000
Bonasera...he 1000
Bonasera? 1000
Bookkeepers 1000
Bride 1000
Bride, 1000
Bride; 1000
Bridge 1000
Bridge. 1000
Bronx. 1000
Bronx: 1000
Brooklyn. 1000
Brothers 1000
Brothers' 1000
Bruno? 1000
Buddy, 1000
Buick 1000
Building 1000
Building. 1000
Bullet 1000
Buon 1000
Business. 1000
But, 1000
But...I 1000
Buy 1000
C'mon. 1000
CAFE 1000
CALO, 1000
CAMELS 1000
CANNOT 1000
CAPTAIN, 1000
CARLO, 1000
CARLO; 1000
CEILING 1000
CELLAR 1000
CEMETERY 1000
CENTER 1000
CHAUFFEURS 1000
CHIEFTAN 1000
CHILD 1000
CHILDREN. 1000
CLEMENZA; 1000
CLUB 1000
COLLECTOR. 1000
COMMUNISTA". 1000
CONNIE, 1000
CONNIE. 1000
CONNIE...and 1000
CONSTANZIA, 1000
COPPOLA 1000
COUNTRY 1000
COUNTRYSIDE 1000
COUPLE. 1000
CUNEO 1000
CUSTOMERS, 1000
California, 1000
Call 1000
Camels 1000
Can't 1000
Capi--the 1000
Capitol 1000
Capo 1000
Capone! 1000
Caporegimes, 1000
Captain, 1000
Captain...He's 1000
Captain? 1000
Car 1000
Carlo's. 1000
Carlo, 1000
Carlo...we've 1000
Carlo; 1000
Catholic. 1000
Causeway. 1000
Cemetery. 1000
Center 1000
Center. 1000
Central 1000
Chicago 1000
Chinese 1000
Christ...all 1000
Christmas? 1000
Church, 1000
Church--the 1000
Ciao, 1000
City, 1000
City; 1000
Clemenza. 1000
Clemenza; 1000
Clemenza? 1000
Close 1000
Coast 1000
Code 1000
Coffee 1000
Coffin. 1000
Communists, 1000
Company 1000
Con. 1000
Congress 1000
Congress! 1000
Congressman 1000
Connie...Sure, 1000
Consiglere 1000
Consiglere, 1000
Consiglere. 1000
Consiglero, 1000
Consigliere; 1000
Construction 1000
Corleone". 1000
Corleone's 1000
Corleone--this 1000
Corleone...Don 1000
Corleone...I 1000
Corleones... 1000
Corona 1000
Court, 1000
Courts 1000
Courtyard. 1000
Crazy 1000
Cuneo 1000
Cure 1000
Czars 1000
DETECTIVE 1000
DOMENICK 1000
DON; 1000
DOWN." 1000
DRAFT 1000
DRIVER, 1000
Dago 1000
Dago, 1000
Dais. 1000
Dancing 1000
Day 1000
December 1000
Decorated 1000
Den 1000
Den's 1000
Den. 1000
Detective 1000
Detroit 1000
Di 1000
Dias, 1000
Discreetly, 1000
Disgrazia, 1000
Distance. 1000
Doctor. 1000
Don's 1000
Don, 1000
Don. 1000
Don? 1000
Donkeys 1000
Draw 1000
Drive 1000
Drug 1000
ELEVATOR 1000
EMBALMING 1000
EMILIO 1000
EN 1000
END 1000
ENTRANCE 1000
ESCORTS, 1000
ESTABLISHING 1000
ESTATE. 1000
EXPLOSION, 1000
EXTRA 1000
East. 1000
Easter. 1000
Easy 1000
Eat 1000
Emperor. 1000
English 1000
Enzo 1000
Ephetha...be 1000
Equally 1000
Especially 1000
Estate, 1000
Estate. 1000
Ever 1000
Every 1000
Everyone's 1000
Everywhere 1000
Excitedly, 1000
FA 1000
FACING 1000
FACTORY 1000
FALCONE 1000
FAMILY, 1000
FATHER 1000
FATHER's 1000
FATHER, 1000
FATHER; 1000
FBI...don't 1000
FEATURING 1000
FIELD 1000
FIGURE 1000
FIRST 1000
FIVE 1000
FONTANE 1000
FOOTAGE 1000
FOOTSTEPS 1000
FORD 1000
FORLENZA, 1000
FRANCIS 1000
FRANK 1000
FRIENDS 1000
FURTHER, 1000
Fa 1000
Fabrizzio. 1000
Families. 1000
Family, 1000
Fantasy-like 1000
Father 1000
Father's 1000
Finally 1000
Finally, 1000
Flamingo 1000
Flash 1000
Florence, 1000
Folding 1000
Fontane 1000
Fontane, 1000
Fontane. 1000
Forget 1000
Forgive 1000
Fortress. 1000
Four 1000
Francis 1000
Frank, 1000
Freddie's 1000
Freddie, 1000
Fredo! 1000
Fredo, 1000
Fredo. 1000
Friday...See, 1000
Froth 1000
G.I.! 1000
G.W. 1000
GARDEN 1000
GARDENS 1000
GATE 1000
GATEMAN 1000
GATTO's 1000
GATTO, 1000
GENCO, 1000
GIRL, 1000
GIRL. 1000
GIRLS. 1000
GOULE 1000
GRADUALLY, 1000
GRANDCHILDREN 1000
GREENE. 1000
GRIPPING 1000
GROVE 1000
GUARD 1000
GUESTS. 1000
GUN. 1000
GUNNED 1000
Gate, 1000
Genco 1000
Genco's 1000
Genco. 1000
German-Irish. 1000
God's 1000
God... 1000
Goddam 1000
Godfather! 1000
Godfather; 1000
Godson 1000
Good, 1000
Good...then 1000
Goombahs 1000
Got 1000
Goulle. 1000
Government 1000
Government. 1000
Governments 1000
Governor, 1000
Grandchildren 1000
Grandchilren, 1000
Grandfather 1000
Grazia. 1000
Greaseball 1000
Greek 1000
Green 1000
Greene 1000
Greene...I 1000
Gretel. 1000
Groom. 1000
Guinea, 1000
Gulf 1000
Gunfire 1000
HAT-CHECK 1000
HEAR: 1000
HER 1000
HIGHWAY 1000
HILL 1000
HILLTOP 1000
HONEYMOON 1000
HOODS 1000
Hagen; 1000
Hall, 1000
Hallway 1000
Hampshire 1000
Hampshire...think 1000
Hang 1000
Hansel 1000
Harry 1000
Has 1000
He...my 1000
Heart"... 1000
Hello 1000
Hello, 1000
Hello...this 1000
Help 1000
Helps 1000
Hey. 1000
Hitler 1000
Hollywood. 1000
Hollywood...Now 1000
Honey...don't 1000
Honor, 1000
Honor. 1000
Hordes 1000
Hospital 1000
Hotel. 1000
House 1000
House, 1000
House. 1000
House: 1000
House; 1000
How's 1000
How? 1000
Huh? 1000
Hurry, 1000
I...you. 1000
IMPORTS, 1000
INC." 1000
Incredibly 1000
Innkeeper. 1000
Inside, 1000
Insist 1000
Island 1000
Island, 1000
Italian-Catholic 1000
Italy, 1000
Italy. 1000
JANITOR 1000
JEWISH 1000
JOHNNY, 1000
JOSEPH 1000
Jersey 1000
Jersey. 1000
Jersey? 1000
Jew 1000
Jones 1000
Judges...they've 1000
Justice, 1000
Kansas 1000
Kay. 1000
Kay? 1000
Keep 1000
Khartoum 1000
Khartoum...Kartoum...You 1000
Kid's 1000
Kid, 1000
King. 1000
Kiss 1000
Kitchen 1000
Kleenex. 1000
Knew 1000
Kraut-Mick 1000
L.A. 1000
LEWIS", 1000
LIKE 1000
LOOK 1000
LOOSENS 1000
LOOSENS, 1000
LOUD) 1000
LOVE 1000
LUCA'S 1000
LUCA's, 1000
LUCA) 1000
Lampone 1000
Lampone's 1000
Late 1000
Later 1000
Law 1000
Law, 1000
Leader"..."The 1000
Learn 1000
Lights 1000
Listen 1000
Listen... 1000
Lit 1000
Logo 1000
Look. 1000
Looking 1000
Louder 1000
Louis' 1000
Louis, 1000
Luca...I'm 1000
Luca? 1000
Luna 1000
MADE 1000
MAMA. 1000
MAN! 1000
MANCINI, 1000
MANCINI. 1000
MARIO 1000
MATRONS, 1000
MIKE's 1000
MIKE; 1000
MOLINARI, 1000
MOTHER...and 1000
MY 1000
Ma. 1000
Ma? 1000
Maid 1000
Maid-of-Honor, 1000
Mall? 1000
Mama 1000
Mama...mama, 1000
Manhattan. 1000
Mankind", 1000
March 1000
Marine 1000
Marines 1000
Market 1000
Mary's," 1000
Mattresses. 1000
May 1000
Maybe, 1000
Maybe. 1000
McCLUSKEY, 1000
McCLUSKEY. 1000
McCLUSKEY: 1000
McCLUSKEY; 1000
McCluskey. 1000
McCluskey? 1000
Me 1000
Mechanical 1000
Medieval 1000
Mention 1000
Merry 1000
Michael! 1000
Michael...do 1000
Midtown 1000
Mike... 1000
Mike? 1000
Mikey's 1000
Mikey, 1000
Mikey...who 1000
Military 1000
Moe? 1000
Mom 1000
Mom? 1000
Monday, 1000
More 1000
Morning 1000
Mostly 1000
Motel; 1000
Mott 1000
Move 1000
Movies. 1000
Munich, 1000
Music, 1000
Music. 1000
N.Y. 1000
NAZORINE's 1000
NAZORINE, 1000
NEAR 1000
NERI'S 1000
NERI's 1000
NERI; 1000
NIGHT 1000
NINE-YEAR- 1000
NIPPI 1000
NURSE... 1000
Napoli 1000
Narseilles 1000
Neri 1000
Nevada; 1000
Never. 1000
Newark 1000
Newspaper 1000
Newspapers...about 1000
Nice, 1000
Nice. 1000
Nightclub 1000
Nippi. 1000
No! 1000
No... 1000
No...I 1000
No...how 1000
Nobody's 1000
Nodding. 1000
Nods. 1000
None 1000
Nothing 1000
Now, 1000
O.K. 1000
O.K., 1000
O.K.? 1000
OK 1000
OK? 1000
OMITTED) 1000
ORDERLIES 1000
OTHERS 1000
OTTILIO 1000
OUT------ 1000
OUT------- 1000
Oh, 1000
Okay 1000
Okay. 1000
Operator. 1000
Orleans... 1000
Out 1000
Outside. 1000
Outside? 1000
Over, 1000
PAGE", 1000
PANZA, 1000
PARTY 1000
PAULIE, 1000
PEOPLE 1000
PHILLIP 1000
PHONE 1000
PIANO 1000
PICTURES 1000
PLACE 1000
PLAYER 1000
PLAZA 1000
POLICE, 1000
POLICEMEN 1000
POLKS 1000
PORTERS 1000
POSITION 1000
POUNDING 1000
PRIEST's 1000
PUZO 1000
Palermo, 1000
Palermo. 1000
Palermo? 1000
Parking" 1000
Parkway, 1000
Paulie... 1000
Paulie...we'll 1000
Paulie...wine...WINE. 1000
Pause. 1000
Pay 1000
Pea 1000
Perfect. 1000
Pezzonovanta 1000
Pezzonovanta. 1000
Pezzonovanta...big 1000
Pezzonovante 1000
Phil, 1000
Philip 1000
Philip? 1000
Picks 1000
Pitied"..."Our 1000
Pizzeria. 1000
Players 1000
Plaza 1000
Policeman's 1000
Politics. 1000
Pompeii. 1000
Pop...Pop, 1000
Pretty 1000
Priest 1000
Prince. 1000
Prostitution 1000
Queens 1000
Quickly 1000
Quietly, 1000
RIDICULOUS! 1000
RIZZI 1000
ROAR, 1000
ROCKEFELLER 1000
ROUTE 1000
Race. 1000
Racehorses. 1000
Rackets...things 1000
Rather 1000
Regimes 1000
Regimes. 1000
Remember 1000
Resign 1000
Restaurant 1000
Restaurant. 1000
Reynolds 1000
Rizzi. 1000
Rocco 1000
Rocco's 1000
Romeo. 1000
Roots 1000
Ruffino, 1000
Russian 1000
S. 1000
SANDRA's 1000
SEA--VACANY". 1000
SECOND 1000
SECURITY 1000
SERVANTS. 1000
SHE 1000
SHEPHERD 1000
SHOP 1000
SHOT 1000
SHOT, 1000
SHOT...as 1000
SIDE 1000
SIGN 1000
SOMEONE 1000
SONNY'S 1000
SONNY; 1000
SONNY? 1000
SONS 1000
SONS, 1000
SQUARE 1000
STEPS 1000
STILL 1000
STOCK 1000
STOOP 1000
STORE 1000
STRACCI, 1000
STRACHI 1000
STRANGE 1000
Sacred 1000
Saint 1000
Sandra, 1000
Sandra? 1000
Santino? 1000
Satan. 1000
Says 1000
Screenplay 1000
Sea-Resort 1000
Security 1000
See? 1000
Senator 1000
Set 1000
Shepherds 1000
Shhh, 1000
Shhhh, 1000
Shhhhh. 1000
Shut 1000
Sicilian, 1000
Side. 1000
Signor 1000
Silently, 1000
Siracuse. 1000
Sitting 1000
Six 1000
So, 1000
So. 1000
Soft 1000
Sollozzo? 1000
Something 1000
Sometimes 1000
Sonny's. 1000
Sonny...Sonny--Jesus 1000
Sonny...but 1000
Sonny; 1000
Sonnyeeeeeeee. 1000
Speak 1000
Square, 1000
Square; 1000
Stairs; 1000
Standing 1000
State 1000
Staten 1000
States. 1000
Stay 1000
Still 1000
Strachi, 1000
Street 1000
Strip 1000
Stud. 1000
Sunday, 1000
Supreme 1000
Sure...I'm 1000
Suspended 1000
TABLE 1000
TEN 1000
TESSIO; 1000
THERESA. 1000
THEY 1000
THIRD 1000
THUGS 1000
TOILET 1000
TOM) 1000
TOM, 1000
TOMMASSINO'S 1000
TOTAL 1000
TOY 1000
TRAIN 1000
TRAMONTI, 1000
TRIO 1000
Tarantella 1000
Tattaglia, 1000
Tattaglias? 1000
Ten 1000
Tentatively, 1000
Tessio 1000
Tessio...This 1000
Tessio...it's 1000
Thanks 1000
That, 1000
Their 1000
Theresa 1000
Theresa, 1000
Theresa. 1000
Theresa; 1000
They've 1000
Think 1000
Thirty 1000
Those 1000
Three 1000
Through 1000
Throughout 1000
Thunderbolt, 1000
Thunderbolt... 1000
Thursday, 1000
Today 1000
Toledo, 1000
Tom-- 1000
Tom...Tom, 1000
Tomatoes, 1000
Tommassino...I 1000
Tonight 1000
Too 1000
Totally 1000
Trash 1000
Tries 1000
Trigger 1000
Truman. 1000
Trust 1000
Try 1000
Tubes 1000
Tuesday, 1000
Tunnel 1000
Turk's 1000
Turkish 1000
Turn 1000
Twenty 1000
Twenty, 1000
U.N. 1000
U.S. 1000
UN 1000
UNCLES 1000
UNDER 1000
UNDERTAKER 1000
UNDERTAKER. 1000
United 1000
Unless 1000
Until 1000
Up 1000
V.I.P. 1000
VIEW. 1000
VIEW: 1000
VIEWS, 1000
VINCENENZO 1000
VIRGIL 1000
VITELLI's 1000
Various 1000
Vegas--and 1000
Vegas. 1000
Vegas...under 1000
Venetian 1000
View 1000
Villa. 1000
Village 1000
Village. 1000
Virgil 1000
Visiting 1000
WAITERS 1000
WAITERS. 1000
WANT 1000
WEDDING 1000
WEST 1000
WIFE. 1000
WINDOW 1000
WIVES, 1000
WOLTZ'S 1000
WOLTZ. 1000
WOMAN, 1000
WORKERS 1000
Wake 1000
Want 1000
War, 1000
War..." 1000
Was 1000
Watale, 1000
Wedding. 1000
Wednesday, 1000
Well, 1000
Western 1000
What'm 1000
What? 1000
Whatsamatter? 1000
While 1000
White 1000
Who're 1000
Winter 1000
Write 1000
YOU 1000
YOU! 1000
YOU" 1000
YOU. 1000
Yeah... 1000
You'd 1000
You'll 1000
You, 1000
You...bastard...You...hurt 1000
You? 1000
ZALUCHI 1000
ZALUCHI, 1000
ZALUCHI. 1000
_____________ 1000
a.m. 1000
abandoned 1000
about, 1000
about-face, 1000
about? 1000
above. 1000
accelerates. 1000
accent. 1000
accepted 1000
accepts 1000
access 1000
accident 1000
accident. 1000
accommodation? 1000
accomplice 1000
accounts 1000
accused 1000
acknowledgment. 1000
acquiescence. 1000
act 1000
act, 1000
action 1000
action. 1000
action? 1000
activists, 1000
acts 1000
actual 1000
actually, 1000
ad 1000
address 1000
adjust 1000
admires 1000
admit 1000
adores 1000
advantage 1000
advertising 1000
advice 1000
advice, 1000
advise 1000
affection. 1000
afraid. 1000
afternoon 1000
afternoon. 1000
again...and 1000
aggravation. 1000
agreed; 1000
agrees 1000
ahead. 1000
ahead; 1000
ain't 1000
air. 1000
airport 1000
airport. 1000
airport? 1000
aisle, 1000
alertly. 1000
alive? 1000
all, 1000
all-out 1000
all...I 1000
alley; 1000
allow 1000
allowance, 1000
along. 1000
aloof 1000
already. 1000
alright. 1000
also. 1000
am, 1000
am? 1000
amazement 1000
amazement; 1000
ambulance, 1000
ambulance. 1000
amiable-looking 1000
amid 1000
anarchists. 1000
and...my 1000
angel, 1000
anger 1000
anger, 1000
anger; 1000
angrily. 1000
angry 1000
angry, 1000
animal, 1000
animal. 1000
anisette. 1000
announced 1000
answer, 1000
anxiety 1000
anxious. 1000
anxiously 1000
anymore... 1000
anyone. 1000
anything? 1000
anyway. 1000
apart 1000
apart, 1000
apart. 1000
apartment, 1000
apiece. 1000
apologies, 1000
apparatus, 1000
appear, 1000
appears. 1000
applied 1000
applies 1000
appreciatively. 1000
approach 1000
approached 1000
approaches. 1000
appropriate 1000
approvingly. 1000
arches 1000
arches, 1000
argue 1000
arguing 1000
argument 1000
armchair, 1000
armed 1000
arms. 1000
around; 1000
around? 1000
arranged, 1000
arrangements 1000
arranges 1000
arrested 1000
arrested, 1000
arrive. 1000
arrived 1000
arrived. 1000
arrives 1000
arrives; 1000
arriving. 1000
arrogantly 1000
arrows, 1000
arsenal 1000
art, 1000
as, 1000
ash 1000
ashen 1000
ashtray--but 1000
aside, 1000
ask! 1000
ask. 1000
asks: 1000
asleep, 1000
asleep; 1000
assassinated. 1000
asses 1000
assurance 1000
assurances 1000
astonished; 1000
attempt. 1000
attended 1000
attention! 1000
attention; 1000
attire 1000
austerely 1000
authority. 1000
automobile. 1000
avenue 1000
avoids 1000
avoids. 1000
awake. 1000
aware 1000
away--watching 1000
away? 1000
awe 1000
awe. 1000
awhile. 1000
ax, 1000
